,0,1,2,3,4,5,6,7,8,9
315_town,-0.94351125,-0.11178962,-2.2484772,-0.7579421,-0.3641068,-1.0713964,0.18601719,-1.1127713,-0.02829786,0.8099522
316_city,-0.36510798,-0.6622897,-1.0644108,-0.4820064,-1.0878694,-0.9792831,1.4488451,-1.3036911,-0.981458,0.15091424
316_rural,-0.028471885,-0.41971192,-2.1402013,-0.5559,-0.086373925,1.793991,0.038739968,-0.46043938,-0.9621895,1.0225135
316_town,-0.57283866,-0.04632375,-2.1024852,-0.75647974,-0.49609724,-0.39825374,-0.26947057,-0.5593455,-1.0488099,0.6363871
318_city,-1.0286582,-0.79117936,0.58268774,-0.31258273,-0.32630202,-0.3032284,-0.012918696,-0.40939713,-1.0468444,0.9872766
318_rural,-0.8668016,-0.50915486,-0.61778104,0.48502356,-0.23660897,-0.32297713,0.21098562,0.11356496,-1.8208413,0.002524086
318_town,-0.7559324,0.04758738,-0.42344794,0.33316776,0.4280122,0.16629082,-0.72088623,0.9237391,-1.398617,0.98910964
319_city,-0.13273342,-0.39818218,0.634679,-0.7300736,-0.40760028,0.36333033,0.21519807,-0.73206073,-0.2375008,2.209378
319_rural,-0.07282263,0.04496452,-0.2401794,-0.927602,0.6249594,0.34976104,0.6834545,0.10723064,-2.0731235,0.04689952
319_town,-0.5988306,0.19146316,-1.5973366,-0.5697589,-0.053885516,0.22218774,-0.49473426,-0.6339287,0.27625966,1.3126844
328_city,0.22119308,-0.41463992,0.7363199,-0.45232186,-0.89292455,-0.9608626,0.8220447,-0.2749019,-0.41920373,1.1208037
328_rural,-0.06108019,0.5941662,-0.60535914,-0.46697128,0.10229102,-1.2917004,0.55104613,0.7970562,-1.567236,-0.61115617
328_town,0.10117105,0.8842068,-0.9123435,-0.14858764,-0.057303764,-1.3742462,-0.13928558,0.14304842,0.12394864,0.22750221
329_city,0.62328804,-1.225334,0.64887553,-0.6074085,0.91266,2.8588383,0.28889912,-0.26541278,0.68452424,3.0038748
329_rural,1.032774,-0.18504588,-0.88375276,-0.6966577,0.3414746,2.7447727,0.47435924,-1.308405,-0.7326243,1.4072633
329_town,0.14355962,0.24493065,-0.60428196,-1.2069349,0.38346604,0.35491502,0.11124825,-1.078692,0.26068643,1.5444453
335_city,-0.37608427,-1.142527,-0.43315458,-0.77898955,-0.43261656,0.64974934,0.49231204,-1.0272988,-0.108512305,1.6383023
335_rural,0.65927523,-0.5187033,-1.598564,-1.0146375,0.6259177,2.454804,-0.1483189,0.22906217,-0.35262594,0.742661
335_town,-0.21600458,0.00452358,-1.1020656,-0.76451135,0.99147916,0.98184323,-0.81371903,-0.3136999,0.45008984,1.4540855
337_city,0.010184877,-0.57209885,0.64871204,-0.79117066,0.25659904,1.2684426,-0.43175647,0.19383812,-0.85701734,2.8203635
337_rural,-0.15115216,-0.039048508,-1.1295997,-0.76631457,1.0762068,1.1651402,0.19807641,0.5022242,-1.571129,0.8945336
337_town,-0.04631141,0.527919,-1.1625208,-0.42455572,0.36765388,0.14454699,-0.4407789,-0.2943201,0.27406812,2.1136148
338_city,0.14860465,-0.72863257,0.45558256,-1.2600143,0.5288159,1.1113346,0.28537747,-0.01163121,-0.4685015,2.4799376
338_rural,-0.31991974,0.24895613,-1.385548,-0.59478855,-0.62334454,-1.0600388,0.92393243,-0.32173708,-1.7535156,-0.7303408
338_town,-0.57493764,0.6220498,-1.4340892,-0.8211518,1.6382493,0.12392528,-0.34281853,0.24439761,-0.3700119,1.6143564
33_city,0.04904565,-1.154092,0.50574183,-0.056496065,0.196582,0.19966155,0.6898283,0.9812926,-1.4226829,2.1672904
33_rural,-0.3225922,-0.6299672,-0.8842172,0.078867696,0.034501713,-0.87085766,1.0062217,0.3937751,-1.0351019,-0.13084581
33_town,-0.7601608,0.30796266,-2.1398401,0.16901828,-0.06589737,-1.2643893,0.4461765,0.020551601,-0.5902315,0.7516734
344_city,-0.60321563,-0.68505603,0.46650326,-1.3154219,0.19406989,-0.32532325,0.6772827,-0.24987198,-1.1964616,1.7149956
344_rural,-0.356301,-0.16909392,-1.8828106,-1.0687171,0.21975315,-0.31701657,1.2624558,-0.1943107,-1.3575475,0.10033403
344_town,-1.0176349,0.92021435,-2.30908,-1.0058522,0.38218087,-1.4338405,-0.1594673,-0.40155968,-0.4680713,0.5860944
346_city,-0.54570335,-1.1317738,0.69761163,-0.68981326,-0.314851,0.84296125,-0.14629267,-0.6779312,-0.76985997,1.0081185
346_rural,-0.7587188,-0.24595669,-1.7927047,-0.58686185,-1.2753464,-1.354525,0.65719515,-0.86181515,-1.7869804,-1.7929441
346_town,0.094826825,-0.66230553,-1.0987089,-1.0807174,0.59225255,1.7607712,-0.8545178,0.03456343,0.074949846,1.4739739
347_city,-0.86375326,-1.8360701,-0.2517653,-1.0260355,-0.5650897,0.14467907,0.48045933,-1.3302815,0.28618923,1.2949437
347_rural,0.14554518,-1.4076988,-1.5298839,-1.683718,0.7653535,2.6392655,-0.42632186,-0.009469732,-0.04782062,0.74793535
347_town,-0.5994959,-0.2549402,-1.0410173,-0.92448354,0.5824563,-0.6999147,0.2525948,-0.49401444,0.22145025,0.5378428
348_city,-0.26927683,-0.97121304,-0.029296236,-0.34538943,-0.1084746,0.0005185815,0.19103307,-0.944435,0.53639716,1.6973766
348_rural,0.13853382,-1.0415589,-0.23503213,-1.0106694,1.1133155,2.9111567,-0.3142722,0.18669802,-0.006463073,0.8049224
348_town,-0.33645114,-0.33445132,-0.513647,-1.0749258,1.0308795,1.8870656,-1.4571649,0.07395255,-0.1359251,1.9433926
349_city,0.4541394,-1.3848108,-0.15031871,-1.2637868,0.26693314,1.8544794,-0.2087619,-0.47760564,0.96208346,1.8479096
349_town,0.02633801,-0.4662262,-1.253261,-1.0960858,-0.41094744,-0.025552122,-0.33945653,-0.8809711,0.027766649,0.671654
354_city,-1.355134,-0.92466336,1.9453486,-1.1002593,0.9279902,1.1006999,-1.5371797,0.12858461,-0.65294653,1.6815683
354_rural,0.26134512,-0.5657094,-0.21324791,-0.40760273,0.97441375,2.024785,0.002790325,0.93733305,-0.41241467,1.4770874
354_town,-1.1006093,0.655254,-0.8407264,-0.74421155,-0.14328046,-1.9293728,-0.48240766,-0.4651775,-0.6104879,-0.81960785
355_city,-1.0681603,-1.7871438,0.69784284,-0.16738203,-1.049273,0.49892673,-0.07071301,-1.298517,-0.17496194,0.7486279
355_rural,-0.4712537,0.30485982,0.024156682,-0.6935514,-0.23783885,-0.6461959,-0.6010541,-0.15434866,-0.7343175,-1.0492316
355_town,-0.45771992,0.06336049,0.49990946,-0.20499249,0.16875364,0.0030589553,-0.4811572,-0.00031636705,-0.6928921,0.2614415
357_city,-0.052697133,-0.7857386,0.84672165,0.16797334,-0.42504618,1.2796023,-0.23624028,-0.79284763,-0.086189635,1.2827836
357_rural,-0.26675263,-0.085255176,0.18387987,-0.26954287,0.7878891,0.46299896,-0.12432615,0.28139257,-1.1038572,-0.29551542
357_town,-0.036544986,-0.63407046,-1.4737921,0.53254735,-0.014093852,1.4935449,-0.85112834,0.10438796,0.1671425,1.317973
359_city,-0.18833645,-1.4632465,-0.38673544,-0.5377324,-0.3212026,0.56377715,0.33802998,-0.2524437,-0.5860514,1.4010079
359_rural,0.04267847,-0.30419034,-0.44035193,-0.3017987,1.1823018,1.7113883,-0.2561376,0.8265572,-0.4492992,0.5970696
359_town,-0.5086212,0.09975937,-1.583224,-0.3323606,0.8521352,-0.43621626,-0.14166519,0.024133064,0.13893452,0.6375192
35_city,0.7878711,-1.0014263,0.46051267,-0.29358643,0.7586383,3.396403,-1.086188,0.8630584,0.9924757,2.9097934
35_rural,0.38159442,-1.5829284,-0.4037748,-0.21224508,1.7475058,3.9452095,-0.91078407,0.72131884,0.38799015,1.8250116
35_town,0.99656993,-1.4287343,-0.9276255,0.56981254,2.0284877,3.7855914,-1.1759175,1.7155828,0.87970865,1.885586
364_city,-0.38147256,-1.4174048,0.90993536,0.2481507,-0.35237584,0.976664,-0.15337637,-0.22805128,-0.4666379,1.8455566
364_rural,-0.7427547,-1.1441115,-1.1050496,0.19873089,-0.17619085,0.62284636,0.6961811,-0.1408925,-1.759586,-0.51924926
364_town,-0.89363664,-0.6374626,-2.2074084,0.5181628,0.09011136,0.29705557,-0.52157664,-0.39282095,0.47885525,0.9612734
365_city,-0.41579753,-0.7140293,1.3920561,0.15767936,-0.3298716,0.32007602,-0.55065984,-0.40888742,-0.37326232,1.7988898
365_rural,-0.5088785,-0.5406297,-1.0625839,-0.36447772,0.45824713,1.2050474,0.24254474,0.8017059,-1.7870132,0.030459836
365_town,-0.4770393,-0.20308098,-1.4801344,-0.10079301,0.2171665,-0.07721763,-0.56879467,-0.27831382,0.49002862,0.7081563
366_city,-0.95270276,-0.77410126,-1.1164473,0.9277342,-1.0310969,-2.0882568,1.00308,-0.5040418,-0.28804323,-1.2706462
366_rural,0.75894207,-0.30280775,-0.22479168,-0.29362926,0.14519003,0.8995411,-0.038106225,0.6944356,0.19331236,-0.8566083
366_town,-0.73843145,-0.9229392,-0.40025455,-0.3798799,1.14745,0.43116513,-0.94678676,0.235139,0.5841365,1.2233478
368_city,-0.47742403,-1.1361604,-0.7551685,-0.46864238,0.086184025,0.85697126,-0.008857608,-0.5822119,-0.07221977,0.6891134
368_rural,-0.39821556,-1.2342285,-0.5574789,-0.09832843,0.2091104,1.3468404,-0.22720845,0.072338894,-0.52267665,-0.7017336
368_town,0.79319954,-1.0961835,0.33560088,-0.5579241,2.0675278,5.0668044,-2.090478,0.5933958,0.8355244,3.266549
36_city,0.19599843,0.47169286,1.7257735,-0.539182,0.71678144,-0.15287332,-0.79651535,0.58645916,-0.496529,1.5076789
36_rural,0.46869498,-0.06119332,-0.39031485,-0.5479437,0.6439879,0.5430813,0.42048693,0.6003345,-0.5811204,0.65175694
36_town,-0.04576337,0.4724335,-0.0011617038,0.02252446,-0.157849,-1.1015944,-0.40505975,0.0069339583,0.447874,0.43446267
373_city,-0.18897164,-1.0171862,0.990002,-0.3870228,-0.018654026,0.5469794,0.025393452,-0.19691914,-0.3455912,1.9244092
373_rural,-0.42141014,-0.098598525,-1.5234715,-0.54696584,0.6012036,-0.61349136,0.49440816,0.6864713,-1.0616435,-0.811597
373_town,-0.7409624,-0.21327811,-0.65464544,-0.5516562,0.52981675,-0.40849674,-0.6002907,-0.07990835,0.34546745,0.9068236
375_city,-0.39062187,0.25388613,0.8135553,-0.74181294,-0.47881347,-1.3887343,-0.112372406,-0.2325545,-0.8209755,1.6400174
375_rural,0.21816634,-1.1372012,-0.57686764,-1.4270744,1.795172,4.001677,-1.031224,0.7876918,-0.9150375,2.35885
375_town,-0.6167301,0.6976428,-0.48610634,-1.2713577,0.59795547,-0.8511854,-0.622065,-0.22416314,-0.2422755,1.732761
376_city,0.24071652,-1.1171414,-0.002236171,-0.7223587,-0.32259667,1.2652688,-0.06541629,-0.13749218,-0.08304711,2.6549232
376_rural,-0.01604426,-0.39967668,-1.4491854,-0.9158471,0.26575616,0.64807105,0.5045946,0.23806854,-0.9607735,0.44655514
376_town,-0.56475955,0.28983375,-1.9079537,-0.62050503,0.18170027,-1.0866252,-0.30498073,-0.01588716,0.07361278,0.86671764
378_city,-0.2019687,-0.66183513,0.24573354,-0.41321275,-0.710135,-0.37709814,0.40256003,-0.61389774,-1.2941428,1.1400743
378_rural,0.24675168,-0.3653394,-0.7998478,-1.2125489,0.6033828,1.5635103,-0.022386909,0.1726299,-1.4247453,1.6745446
378_town,0.18143539,0.48353356,-1.172089,-0.76926726,0.21247777,-0.18576722,-0.4003753,0.045039825,-0.22201087,1.0969265
383_city,-0.390676,-0.8106212,-1.1317197,-1.1670715,-0.8059184,-0.24852727,0.69734377,-0.7817002,-1.0925997,1.2272701
383_rural,-0.30983675,0.4094162,-2.1749604,-0.18840528,-0.64402026,-0.7507548,1.0868473,-0.6029748,-2.3682628,0.16860276
383_town,-0.7288289,0.6234783,-1.5844626,-0.8919668,0.116094254,-0.69273186,-0.5090143,-0.43912905,-0.5825483,0.7754822
384_city,-0.02396992,-1.0907137,-0.7206704,-1.2645277,-0.3617678,0.7197072,0.19473058,-0.32487318,-0.40371108,1.4804573
384_rural,-0.56607234,0.0058415765,-1.0977604,-1.0716714,-0.42384258,-1.4300956,0.8218584,-0.65446985,-0.6797916,0.18112096
384_town,-0.98691636,0.3247796,-2.5700626,-0.7782668,-0.9198592,-2.77343,1.0279841,-1.0057055,-1.0263184,-0.8615014
385_city,-0.6798478,-1.4415609,0.6065853,-0.819805,-0.7233573,0.83843416,0.4058547,-1.1484513,-0.6246015,2.2972355
385_rural,-0.81469935,-0.47414193,-2.3180745,-0.77343947,-0.62031627,-0.561378,1.1803019,-0.40758094,-1.6253352,-0.60953784
385_town,-0.63727653,0.42449802,-1.4021609,-1.0357602,1.2026615,-0.6360723,0.29503712,-0.6178056,0.75194645,1.1416714
386_city,-0.20112498,-0.79924256,0.50123304,-0.98184574,-0.15994835,0.64314854,-0.18085285,-0.34101623,-0.024660772,2.3653898
386_rural,-0.11755348,-0.2879547,-1.525942,-1.5313318,0.28687084,0.83490616,0.31898528,0.20735864,-1.5847855,0.7283841
386_town,-1.0501883,0.52220654,-1.4892616,-0.8673687,0.1757901,-1.3239743,-0.64495957,-0.6662532,0.080967836,1.121137
387_city,0.56718284,-1.0263927,-0.13056456,-0.31138688,-0.92024785,1.9775594,0.19189495,-1.1901267,0.48274478,1.6138175
387_rural,0.4511459,-0.17607379,-1.4244158,-0.7155149,-0.44324785,1.1179227,1.1175591,-0.71575576,-0.79382753,-0.6111654
387_town,0.82309335,0.87882644,-1.4703215,-0.19173376,-0.14066777,1.4908956,-0.73396933,-0.7209381,0.73170596,1.7149194
389_city,-0.3450012,-0.53318197,1.1917732,-0.6872416,-0.123305686,-0.55365187,0.080633104,-0.2758823,-0.290554,1.7093649
389_rural,-0.173918,-0.12117969,-0.5519489,-0.8816878,0.6172599,1.2519863,0.26742756,0.60216343,-1.850405,0.5244706
389_town,-0.2722888,0.5337405,-2.0784495,-0.3988434,-0.094818026,-0.355401,-0.17267464,-0.37670964,-0.18470792,0.96184474
405_city,0.7118582,-1.200348,1.7720639,-0.15736473,0.12830174,3.0305061,-0.435643,-0.2730338,-0.29842713,1.5990375
405_rural,0.4906545,-0.69195604,0.27867043,-0.70319414,1.2874727,4.4786353,-1.1660422,0.6239281,-0.96536195,1.0527487
405_town,0.41292143,0.04562376,-0.98168606,0.7080698,0.071183,2.0634649,-1.1010078,-0.62906224,0.75307745,1.3387836
408_city,0.36679393,-1.577139,1.1223814,-0.22929512,0.4195192,3.325523,-1.3925121,-0.09274786,0.10330144,2.7332618
408_rural,0.23399526,-0.8897001,-0.7007867,-0.3247117,0.7967715,3.1551845,-0.78806055,0.024004444,-0.31649652,0.71065617
408_town,-0.35284016,0.1824727,-0.958895,-0.085156515,0.6772367,0.89165366,-0.95298654,-0.18758845,0.39491668,0.3088669
417_city,-0.0930284,0.13949205,1.5933298,0.58463347,-0.039908953,-0.83238494,-0.5205968,-0.14769635,0.44282076,0.08303725
417_rural,0.047461286,0.37611482,0.29388142,0.20742834,0.15833148,0.8448823,-0.52976954,0.6118356,-1.2695237,-0.035181347
417_town,0.43931222,0.97034967,0.7250081,0.76688194,0.028073227,-0.065744124,-1.216305,0.78583187,-0.22814791,-0.047045384
418_city,0.02745025,0.46738178,2.0963101,0.51181704,-0.2558971,0.01415095,-0.84095776,0.21520121,-0.8058393,1.6390411
418_rural,0.5928366,0.9436437,-0.25079128,0.8052571,-0.83142036,-0.04798934,-0.30898225,0.5390687,-1.8657253,-0.2922613
418_town,0.50419694,1.2069592,0.11807986,0.56214803,-0.1859122,0.1016926,-1.002137,0.3043498,-0.4691093,-0.1079481
423_city,0.07688908,0.82661456,1.3365885,1.1180592,-1.2104397,-1.4683279,-0.30663553,0.027349478,-1.447005,-0.34548044
423_rural,0.47037715,-0.051635418,-0.9732578,0.16512886,-0.10537717,1.8145112,-0.029073484,0.64234114,-0.76612985,0.11514072
423_town,-0.28664896,1.0115609,-0.27011678,0.62163806,-1.0580137,-2.0641084,0.069385104,-0.42048684,-1.0185642,-1.3694423
425_city,0.09562041,-1.2863116,0.59419197,-0.048788205,0.08249771,2.803355,-0.4726088,-0.4149787,-0.6238268,1.4668964
425_town,0.088046595,-1.082207,-0.26112086,-0.35992125,0.9152854,4.39781,-1.4890846,-0.108595684,-0.2229039,1.9787012
426_city,0.32382017,-0.47969893,0.8194044,0.31684485,-0.19314708,1.7086676,-0.66672343,0.30351958,-0.63708603,1.6822718
426_rural,0.22839078,0.29533747,0.14915234,0.05063449,0.14974186,1.069471,-0.5344117,0.2992516,-1.193934,-0.3728879
426_town,-0.08802538,0.34401017,-0.9293629,0.99077123,-0.58337855,1.0311918,-1.1994941,-0.20818569,-0.4047964,-0.3634803
434_city,-0.47766694,-0.5616552,0.6393429,0.104252055,-0.56276906,-0.7176969,-0.2790865,-0.680907,-0.7765555,-0.1669851
434_rural,0.41604462,-0.25157273,-0.4154003,0.28549427,-0.10952268,0.9494524,0.4495079,0.016610775,-1.4360199,-0.5343661
434_town,-0.45567665,0.5120686,-0.64817816,0.6117726,-0.3222929,0.84633756,-1.3897059,-0.5506266,-0.47166756,0.2889689
435_city,-0.5102293,-0.7933107,0.16671768,0.45547375,-0.82041496,0.8605909,-0.34573293,-1.0787275,-0.81286025,0.88214916
435_rural,-0.18340287,-0.3140084,-0.6768372,-0.034703877,0.25622445,1.5055708,-0.19792475,-0.24503788,-1.4577553,0.20191242
435_town,-0.61947936,0.41727984,-1.5361319,0.49035648,-0.77658993,-0.06991143,-0.6087457,-0.8273748,-0.3446813,-0.0056646015
436_city,-0.025479985,-0.9183118,1.5272123,-0.18989009,0.29737222,1.7177559,-1.2426448,-0.26354763,-0.124974325,1.6972792
436_rural,0.5446861,-0.975893,-0.8590725,-0.47018445,0.3431498,3.363471,-0.3323842,-0.057010327,-0.39407843,0.41081756
436_town,-0.58277136,0.3043917,-1.2331394,1.1334606,0.074001655,2.030115,-1.7259669,-0.9053413,-0.36113554,0.4896371
43_city,-0.30056247,0.38443238,0.4343938,-0.5794108,-0.6928993,-3.4521432,1.6222789,0.39206716,-1.3646777,-0.90175176
43_rural,-0.82831186,0.5696461,-1.1693643,0.21456182,-1.3159455,-3.5435297,1.3881963,-0.36675537,-1.1244884,-1.889024
43_town,-0.8257984,0.96210706,-0.35413957,0.21524733,-0.7301754,-2.9766216,0.58105546,-0.30077866,-0.51228553,-0.7575212
444_city,0.24268359,-1.1391718,0.4576289,0.41609478,-0.31739664,2.9491491,-0.8120762,-0.5783186,-0.6544296,1.9319959
444_rural,-0.14956488,-0.43751964,-0.6702632,-0.025083542,0.5545476,3.0379767,-0.59376925,-0.43592295,-1.131413,0.40118542
444_town,-0.5466106,-0.065566085,-2.0121462,0.63692564,0.70897794,2.547636,-1.192954,-1.0832462,0.22213653,1.1053319
445_city,0.23945653,-0.11118725,0.28846487,-0.967944,-0.27852136,0.4048762,0.26917666,-0.5809231,-0.23043348,0.35596737
445_rural,0.47509587,0.08412813,-0.39782262,-1.091438,0.8416334,2.3881817,-0.45832208,-0.35241517,-0.16349302,0.36413875
445_town,-0.24985161,0.769973,-0.85886604,-0.4626765,-0.35604057,-0.7584788,-0.09180081,-0.52360165,-0.42705554,0.09693616
447_city,-0.13130507,-0.42075256,2.034363,-0.6125963,-0.62845445,1.0859445,-0.85085845,-1.0803455,-0.068475485,0.66433936
447_rural,1.0637088,-0.13808268,-0.3534166,-0.61572844,-0.08153594,2.6892543,-0.38197926,0.15913038,-0.50354487,-0.16354518
447_town,0.6994943,0.9479716,-0.4185197,-0.37471566,0.40831113,1.4975352,-1.4293704,-0.18952154,1.0092764,0.7922994
44_city,-0.45447892,-0.71720827,-0.5725768,0.09301531,-0.2177359,-3.5278828,1.9000401,0.61068106,0.56725156,0.6436309
44_rural,0.308483,-0.8137943,0.15674168,-0.71181995,1.4625849,0.19119868,0.73306084,1.5926621,0.60311824,0.7271028
44_town,-0.26748535,0.042259745,-0.62328583,-0.31493747,0.6330016,-3.2887642,1.2011896,0.9672185,0.7445704,0.66785043
451_city,0.4740331,-0.86003447,0.92540073,0.7407727,-0.16535549,1.975383,-0.49950135,0.31798336,-0.5663418,1.6510576
451_rural,0.21219687,-0.5527879,-0.12885751,0.2485848,0.51186526,2.2415936,-0.38910055,0.6278669,-1.0499572,-0.258871
451_town,-0.024707844,-0.2922503,-1.0251676,0.9361196,0.6614796,1.2097471,-0.8668575,0.0203601,0.69938684,1.0809293
453_city,0.3736016,-1.0505806,1.0899997,0.66055155,-0.29160306,1.6471684,-0.79634374,-0.11866128,0.34325585,2.231546
453_rural,0.25749078,-0.57731223,-0.6208294,0.0017338321,0.56951237,2.56586,-0.6873005,0.55350727,-0.71194714,-0.07993141
453_town,0.6493803,0.5730679,-1.1314057,0.43099162,1.058694,3.0181777,-2.0491822,0.57123274,0.7150309,1.0570905
457_city,-0.3902549,-0.4668436,0.61323977,0.31374153,0.12529834,1.2209382,-0.401484,-0.6855759,-0.47922474,0.15581086
457_rural,0.3300218,-1.4741532,0.024825873,-0.11065214,1.6984794,6.0231805,-2.052513,0.8570317,0.18764347,2.708687
457_town,-0.3821092,-0.057488717,-2.2194762,0.9486321,-0.9959349,-0.60111403,0.26675022,-0.7764925,-0.28112036,-0.6132221
458_city,0.10127473,-1.2361218,-0.13070726,-0.2325804,-0.5997751,1.6744096,-0.3331248,-0.54944223,-0.26303628,1.0246165
458_rural,-0.4628193,-0.7845902,-0.84630597,-0.45257774,0.7827459,2.1271656,-0.062494032,-0.76312625,-0.5376172,0.58646494
458_town,-0.40510955,-0.028359506,-0.5279208,-0.4295167,0.84768146,1.8475081,-1.0288965,-0.5124951,-0.13281815,1.6547756
459_city,-0.09134724,-0.6204217,0.098149486,0.44355246,-0.9287895,-0.0480021,-0.028561873,-0.5304998,-0.74027854,0.42261615
459_rural,-0.5901038,-0.04653118,-1.0372388,0.7656874,-0.99928683,-0.9628333,0.5230707,-0.44713292,-1.4280956,-0.7554229
459_town,-0.6790796,0.5457103,-1.6020699,0.4688508,-0.6355271,-0.68437904,-0.23620102,-0.5419976,-0.51266605,-1.2077487
45_city,1.2306114,-1.5479815,1.380731,-0.85519177,2.069799,3.6323404,-1.1084307,2.014105,1.9055299,3.8657446
45_town,0.27740896,0.13833474,-0.32282454,-0.048327677,1.2771257,0.23366857,-0.14908703,1.0574224,0.7638518,1.572511
462_city,-1.6407777,-0.74165344,-1.1727701,1.0160253,-1.2229363,-2.478526,1.3613554,-1.0572431,-1.0910951,-1.1004535
462_rural,0.7396758,-1.7712423,0.2084753,-0.49278733,2.5681245,9.288641,-2.6001587,1.1224327,0.47695348,4.507247
464_city,-0.32196125,0.042780392,-0.9141202,-0.263337,-0.68900293,-2.2274897,0.8884766,-0.83372235,-0.33503342,-0.76367885
464_town,1.3292695,-1.8135202,1.8757894,-0.064052016,3.0958912,8.540385,-3.2905188,0.5842823,1.9959098,5.844975
466_city,0.59395,-0.56035864,0.2763172,-0.12614186,-0.5522591,1.105841,0.020184778,-0.32009122,-0.041746095,1.4159412
466_rural,0.3115356,-0.142002,-0.5459402,-0.774691,0.8307904,3.4524271,-1.342827,0.12609562,0.23923472,0.60146755
466_town,0.17463352,0.70512635,-1.358873,0.27503517,-0.31659073,0.03175412,0.32269734,-0.47518176,-0.13983566,0.4563563
467_city,-1.5862647,-0.8352967,-2.7276683,1.1972542,-1.6270053,-2.8806338,1.9921536,-1.3385645,-1.0351316,-2.1903203
468_city,0.008842232,-0.3830439,0.57290614,0.4520726,-1.2442416,0.335849,-0.17645887,-1.1012989,-0.8913423,0.66392124
468_rural,-0.49767435,-0.39235172,-0.8577884,-0.47632158,-0.6331887,0.6288112,0.4170883,-0.9990685,-1.2801769,-1.2185931
468_town,0.0400224,0.32636952,-2.2995296,-0.59852606,-0.13894486,1.2638004,-0.62717587,-0.8238407,0.65226597,0.23913993
469_city,-0.13557725,-0.19677661,1.379745,0.5237692,-0.39136147,0.7472991,-0.58235496,-0.626343,-0.7092573,1.3797233
469_rural,0.0054313904,0.699724,0.4533265,0.15472054,-0.2806498,0.85757804,-0.8757316,-0.2973134,-0.5987013,-0.10817498
469_town,0.101983756,0.0917197,-0.83525723,-0.28319633,-0.14671074,1.168871,-1.1869164,-0.59663373,0.26448956,0.3745355
471_city,-0.08886877,0.7949868,0.19499727,-0.23797403,-0.75935376,-1.4458896,0.12435338,-0.4631749,-0.8425202,-0.5853116
471_town,-0.79205894,1.3319887,-0.95169026,-0.27418312,-2.0446186,-3.6916995,1.0360793,-0.9591719,-1.6660693,-2.4793627
472_city,0.010276893,-0.048361752,0.24243574,-0.29712424,-1.0337583,-1.3519204,0.7305651,-0.76021034,0.047612414,-0.7932655
472_rural,0.44050804,0.07565748,0.23266023,0.22708832,-0.41707948,0.008104159,1.0814565,0.43662992,-1.5211239,-1.8091412
472_town,-0.13624784,0.11622919,-0.7126613,-0.30296573,0.8879649,1.1365389,-1.0128809,0.1215568,0.37661573,0.4325018
473_city,1.021415,-0.6951704,-0.11435254,0.25542077,1.0161285,3.647746,-1.3182724,1.4223093,-0.9182418,1.7138845
473_rural,1.1939354,0.1170119,-0.47653463,0.8928196,0.40511018,3.0103922,-0.7546821,1.1135848,-0.8776434,0.4580656
473_town,0.64714986,0.26000565,-1.1236548,0.75104785,0.9369197,2.6536927,-1.5286244,1.0194119,-0.38764343,1.2711924
475_city,0.45831645,-0.73854905,0.87745374,0.16706355,0.34373382,1.3507125,-0.7439992,0.8178075,-0.5541781,1.0833875
475_rural,0.14779486,0.27651674,0.4409765,0.47838223,0.7431763,0.69834524,-0.29740098,1.1482334,-2.1769073,-0.34342396
475_town,0.98155624,-0.22452861,0.57907724,0.26162875,2.5557873,4.9788933,-2.0767632,0.7066161,1.5196944,2.9244912
479_city,0.7932727,-1.4499383,1.1304669,0.10669025,1.5222843,6.058037,-1.9004116,1.1402357,-0.28141108,3.7017856
479_rural,0.4684504,-0.15788373,0.011445218,-0.19122925,1.2715156,3.4077306,-1.3491569,1.3168886,-1.466972,0.49718383
479_town,0.545648,0.059522696,0.6528981,0.6339524,1.5215727,4.150255,-2.844811,0.5032672,0.4322215,2.0619316
47_city,0.09848654,0.47690293,2.20707,-0.6884403,0.56662345,-3.3766038,0.48391658,1.1459965,0.4516402,1.4428233
47_town,-0.31114423,0.26687592,-1.4110262,-0.016140597,-0.5688578,-4.462844,1.5863774,0.32752824,-0.6110018,-0.8273782
48_city,0.8090618,0.06614952,1.9634079,-0.8161155,0.5847702,-1.5664432,0.24588197,0.44981197,1.6590345,2.0288403
48_rural,0.5496132,-0.8031277,-0.43300492,-0.29537243,1.4361551,0.7253002,0.7527698,1.4043602,0.6370213,1.5724987
48_town,0.4934357,-0.1870222,0.23520382,-0.28770366,1.346615,0.7586597,-1.0049613,1.2773099,1.6853763,2.916088
496_city,-0.7801404,-0.19739985,-2.8199234,1.1000602,-1.5198299,-1.8179729,1.2815604,-1.0258907,-1.1583524,-2.6255283
496_rural,-0.5015755,-1.3101776,-0.18374027,1.1450714,0.9181607,1.9840016,-0.094904654,0.5579887,-0.3421679,-0.5117672
496_town,-0.2813837,-0.4434958,-0.5884679,0.9406188,0.98213154,2.1865637,-1.6988254,0.1591672,0.7833967,1.3720251
498_rural,-0.96789736,-0.52601457,-1.1649023,0.6190253,0.16412476,-1.6532456,1.0424621,0.7332901,-1.6085949,-1.2664129
498_town,0.91972506,-0.6357041,-0.014045992,0.4545643,0.86732626,3.402386,-1.8836443,0.9812079,0.6476366,0.69956976
505_city,0.16948901,-1.1305339,0.8368599,0.32373106,0.39589235,1.0280749,-0.4006424,0.6144005,-0.035556175,1.3455676
